C3;1.6374031154588722,2.2641270021404676,1.0349831127677969,0.5061463899863716,0.40266193268059525,0.2571927564202923,0.30638105856955683,0.1625595124968442,0.12366145467545464,0.10791372453029831,0.08098907490135823,0.07954387967475661,0.06564635211608114,0.05895843821617621,0.053858786425012704,0.05010664532271316,0.046763200203794465,0.04411913783177243,0.04166442000226708,0.03953064974689807,0.03768107443855689,0.035948948453668916,0.03440352968235784,0.03301406782155634,0.031792177730810556,0.030631328833382616,0.02956269481994908,0.0286057690397712,0.02774202167978162,0.026901575021928262,0.026173079983504696,0.025482554416206393,0.02482601333516782,0.024245172384535073,0.023662092246322174,0.023156157074921694,0.022678801787504727,0.02223882084403154,0.021821906072790942,0.021408416422811147,0.021042210818615043,0.020740870130467003,0.02041016075609665,0.02014769918346651,0.019856769688642126,0.019553975596779984,0.01943148190613528,0.019138965452987693,0.018919099688574206,0.01877151608861363,0.018578667588465957,0.018356832758781815,0.018261461232408197,0.01824889826805589,0.018262113218798597,0.018000487813662803,0.017939211610865497,0.017703384275962068,0.01768642469110409,0.017633124398627336,0.01765528726278292,0.017740342834272418,0.0177772412444813,0.017769388132167885,0.01740869982489224,0.017769388132167878,0.01777724124448129,0.01774034283427242,0.017655287262782923,0.017633124398627336,0.01768642469110409,0.017703384275962075,0.017939211610865497,0.0180004878136628,0.018262113218798604,0.018248898268055886,0.018261461232408193,0.018356832758781815,0.018578667588465953,0.018771516088613643,0.018919099688574206,0.01913896545298769,0.01943148190613528,0.019553975596779974,0.019856769688642126,0.02014769918346653,0.020410160756096644,0.020740870130467007,0.021042210818615043,0.021408416422811143,0.021821906072790935,0.02223882084403155,0.022678801787504727,0.023156157074921687,0.02366209224632216,0.024245172384535066,0.02482601333516782,0.025482554416206383,0.0261730799835047,0.026901575021928262,0.02774202167978161,0.028605769039771186,0.02956269481994908,0.030631328833382602,0.031792177730810556,0.03301406782155634,0.03440352968235784,0.0359489484536689,0.03768107443855687,0.03953064974689806,0.04166442000226709,0.04411913783177239,0.046763200203794465,0.05010664532271322,0.053858786425012704,0.05895843821617621,0.06564635211608118,0.0795438796747566,0.08098907490135823,0.10791372453029828,0.12366145467545464,0.1625595124968442,0.30638105856955683,0.2571927564202923,0.4026619326805953,0.5061463899863716,1.0349831127677969,2.2641270021404676
C4;1.1233548569953304,1.9870784149148883,1.1642571126619334,0.4733504703038715,0.4163522524710824,0.36122001011042465,0.294154480840829,0.1592031310075259,0.13445910919735013,0.14062155277477514,0.09154112671391644,0.07965645108012286,0.06943166964355278,0.06333964758935137,0.06127146522314577,0.055185459845423,0.051074420783941456,0.04775427035654802,0.044871521121410254,0.04263312681656102,0.040698582291712304,0.03871679024001713,0.036993702182878674,0.03547828026008481,0.03411743235833815,0.03295044620430993,0.03173610462029285,0.030696961012714737,0.029779367510690453,0.028903387863040572,0.02807384497918666,0.02733035946293736,0.02664916779367646,0.026016140402394364,0.025416868850269954,0.024837688730451966,0.024337132818585332,0.023859883199522435,0.02340680235014245,0.022979652964695937,0.02260326429576143,0.02223843970947636,0.02193313559344438,0.0215924052934719,0.021270456695215375,0.021053248364622797,0.020714959753302765,0.020523992944968757,0.02030168225764587,0.020151045326097673,0.019887739117045108,0.019739100186947352,0.01974736293569784,0.01951629860063962,0.019285298769226644,0.01933053865624821,0.019239428539924473,0.019237567379821838,0.019017535772285935,0.01911906477789086,0.019112754903140253,0.01892614029430642,0.01896183225366115,0.01891411868565796,0.018802335892600573,0.01891411868565794,0.01896183225366114,0.01892614029430642,0.019112754903140263,0.019119064777890864,0.019017535772285935,0.019237567379821834,0.019239428539924473,0.019330538656248217,0.01928529876922665,0.019516298600639616,0.019747362935697843,0.019739100186947342,0.019887739117045108,0.020151045326097655,0.02030168225764587,0.020523992944968747,0.020714959753302772,0.021053248364622787,0.02127045669521538,0.021592405293471912,0.0219331355934444,0.02223843970947635,0.02260326429576143,0.022979652964695937,0.023406802350142437,0.02385988319952243,0.024337132818585332,0.024837688730451956,0.025416868850269937,0.02601614040239434,0.02664916779367646,0.027330359462937357,0.02807384497918666,0.028903387863040562,0.029779367510690446,0.030696961012714737,0.03173610462029285,0.032950446204309945,0.03411743235833815,0.03547828026008482,0.036993702182878674,0.03871679024001713,0.0406985822917123,0.042633126816561014,0.044871521121410254,0.04775427035654801,0.051074420783941456,0.055185459845423036,0.06127146522314578,0.06333964758935137,0.06943166964355278,0.07965645108012286,0.09154112671391641,0.14062155277477517,0.13445910919735013,0.15920313100752592,0.29415448084082907,0.3612200101104246,0.4163522524710824,0.4733504703038715,1.1642571126619332,1.9870784149148883
C5;0.4926456144486351,1.6185233798439032,1.6306622665150883,0.7732581259690277,0.4734532138556851,0.33987045421758044,0.27655270140672095,0.20889301736009216,0.1470050574947758,0.12930647788538124,0.10289628727807068,0.08219941988576339,0.07107166942896014,0.07000894819114278,0.06015853180748313,0.05346788244529998,0.0497749731939666,0.04620913151169144,0.04378363100864831,0.04125866899046253,0.03918790933567431,0.037238913757159785,0.0356917362732859,0.03414053169340656,0.03281039317592939,0.03151420467410398,0.030426745352633927,0.029445384970050642,0.028518479702341802,0.027641573363476217,0.026785968460406873,0.026133939952001996,0.025449316095753984,0.024792596941294417,0.024207524172947085,0.0236797901993294,0.02318461011956326,0.022696413072505476,0.02230357059471978,0.021888131912929657,0.021492968122115076,0.021170150538610214,0.02084776732463761,0.020511727434548398,0.020265318705852645,0.019954264810867536,0.0196887752819895,0.019522376269461503,0.019342442890094805,0.019079403418797658,0.019050497835197047,0.018769789925011084,0.018806111573191956,0.01848131883150995,0.018458211478375362,0.018399791176359547,0.018024884094310138,0.018327262921168524,0.018151783319661902,0.01803974926403769,0.018075392129397707,0.018150433303308226,0.01815039210477434,0.017741696632652137,0.017956262347341954,0.017741696632652123,0.018150392104774336,0.018150433303308233,0.018075392129397697,0.018039749264037678,0.0181517833196619,0.018327262921168527,0.018024884094310138,0.018399791176359544,0.018458211478375355,0.018481318831509948,0.01880611157319195,0.01876978992501108,0.019050497835197047,0.01907940341879768,0.019342442890094805,0.019522376269461506,0.019688775281989496,0.019954264810867536,0.020265318705852645,0.020511727434548408,0.020847767324637594,0.021170150538610204,0.021492968122115076,0.02188813191292967,0.02230357059471978,0.022696413072505455,0.023184610119563256,0.0236797901993294,0.0242075241729471,0.024792596941294442,0.025449316095753984,0.026133939952001986,0.026785968460406883,0.027641573363476207,0.028518479702341795,0.029445384970050618,0.030426745352633944,0.03151420467410397,0.03281039317592939,0.03414053169340658,0.03569173627328593,0.037238913757159764,0.039187909335674294,0.04125866899046251,0.0437836310086483,0.04620913151169146,0.0497749731939666,0.05346788244529997,0.06015853180748314,0.0700089481911428,0.07107166942896014,0.08219941988576339,0.10289628727807078,0.12930647788538124,0.1470050574947758,0.2088930173600921,0.27655270140672095,0.3398704542175805,0.4734532138556851,0.7732581259690277,1.6306622665150883,1.6185233798439032
C6;0.34905655082614945,0.41970627324909376,2.3498968975194665,0.46203051981263976,0.7269449863765876,0.35523990803365585,0.1920775367861399,0.13823692926875628,0.09865233260849597,0.09981051797962111,0.06949545026024385,0.1075632020310407,0.05439244162167863,0.05291203764312916,0.04600156222887415,0.042477919641567496,0.039559346817177043,0.03720808933465809,0.035720865176708735,0.03304568205554646,0.031828098913126844,0.029961677352789005,0.028303695937691976,0.027179487159604096,0.026112652241847903,0.02505761011666008,0.024220207694329917,0.023386474962929532,0.022686783691319847,0.02198500788612261,0.0213589765324643,0.02076455365144426,0.02024582701903252,0.019742026410480683,0.019311892453414317,0.0188390978243906,0.018459855832204088,0.01809288996275114,0.017723984942541803,0.017429705459434244,0.017134037142587318,0.016832683394687124,0.016560448374235325,0.016393977941098793,0.016195806304884854,0.015911023226568535,0.015709775903279637,0.01543888702006538,0.015311419786114883,0.015229145193400621,0.014982993993385737,0.014934237925364425,0.014822173197766823,0.014692818470755131,0.014552928205692914,0.014493699676868236,0.014568259023269128,0.014451470054978568,0.014460925747637701,0.014396501750311683,0.014415825499438034,0.014167204470249294,0.014514689388855428,0.014252046129758453,0.013974946120689655,0.014252046129758458,0.014514689388855462,0.014167204470249304,0.014415825499438033,0.014396501750311685,0.014460925747637701,0.014451470054978564,0.014568259023269128,0.014493699676868239,0.014552928205692905,0.01469281847075513,0.014822173197766832,0.014934237925364422,0.014982993993385737,0.015229145193400627,0.015311419786114883,0.015438887020065377,0.01570977590327965,0.01591102322656853,0.016195806304884854,0.016393977941098793,0.016560448374235297,0.016832683394687128,0.017134037142587318,0.01742970545943424,0.017723984942541814,0.018092889962751133,0.01845985583220409,0.018839097824390603,0.019311892453414352,0.01974202641048068,0.02024582701903252,0.02076455365144426,0.021358976532464304,0.0219850078861226,0.022686783691319847,0.023386474962929525,0.024220207694329938,0.02505761011666007,0.026112652241847903,0.027179487159604096,0.02830369593769198,0.029961677352789,0.031828098913126844,0.033045682055546456,0.035720865176708694,0.03720808933465808,0.039559346817177043,0.04247791964156751,0.04600156222887414,0.05291203764312916,0.05439244162167863,0.10756320203104071,0.06949545026024394,0.09981051797962108,0.09865233260849597,0.13823692926875628,0.1920775367861399,0.35523990803365585,0.7269449863765876,0.46203051981263976,2.349896897519467,0.41970627324909376
C7;0.7456959691540949,0.4704691688558879,0.22338008489964564,0.271262990017366,2.173553013597553,0.21573826735421373,0.1174208519719633,0.0923680616030178,0.2519149819215621,0.08604840867042847,0.05216923079909036,0.04474208984554093,0.06204949518715418,0.046422098926893175,0.028146535779742375,0.024949760056763595,0.023148179462822854,0.024253078372270625,0.01945594384130255,0.01823073187127292,0.017268635925088448,0.016333161818852512,0.016059523372837878,0.01520673281399916,0.01453369338835266,0.01388722952059342,0.013569385010638996,0.012837700312312966,0.012508917847119983,0.012106822999609199,0.011766370322813994,0.0114440350069349,0.011140611530132034,0.010867995354738163,0.010607521568034397,0.010355797742718444,0.01014669888417306,0.009935155497054591,0.00975911780259866,0.00955611614645182,0.0094045269516013,0.009263050466950966,0.00910935499276205,0.008947973319998036,0.00887976008861333,0.008673969976324846,0.008716005889498255,0.00854329527871154,0.008493556073999263,0.008435500085563746,0.008225609743988364,0.008118564075124294,0.008342268726380962,0.008112455810808838,0.008178061734790184,0.008373131844593516,0.008103049684842108,0.00812791167021034,0.008173913951710644,0.008238641619739067,0.008134791254181404,0.008066812636741047,0.007933049878409027,0.008148029672579677,0.008168889188218391,0.008148029672579686,0.007933049878409029,0.00806681263674105,0.00813479125418141,0.008238641619739065,0.008173913951710644,0.00812791167021034,0.008103049684842108,0.008373131844593512,0.008178061734790182,0.00811245581080884,0.00834226872638098,0.008118564075124294,0.008225609743988364,0.008435500085563749,0.008493556073999263,0.008543295278711536,0.008716005889498259,0.00867396997632485,0.00887976008861333,0.008947973319998035,0.009109354992762055,0.009263050466950964,0.0094045269516013,0.00955611614645182,0.009759117802598664,0.009935155497054591,0.01014669888417304,0.010355797742718442,0.010607521568034396,0.010867995354738168,0.011140611530132034,0.011444035006934904,0.011766370322813998,0.012106822999609202,0.012508917847119995,0.012837700312312966,0.013569385010638991,0.01388722952059341,0.01453369338835266,0.015206732813999157,0.016059523372837874,0.01633316181885251,0.01726863592508848,0.018230731871272925,0.019455943841302545,0.02425307837227061,0.023148179462822854,0.024949760056763606,0.028146535779742368,0.046422098926893175,0.062049495187154156,0.04474208984554093,0.05216923079909037,0.08604840867042847,0.2519149819215621,0.09236806160301778,0.1174208519719633,0.21573826735421373,2.173553013597553,0.271262990017366,0.22338008489964564,0.4704691688558879
C2;3.6390173901086564,1.7299759040529188,1.130475732926784,0.6492392747375724,0.5509816423575054,0.4804187977462878,0.3245886089954197,0.21476845873957617,0.20026698128153966,0.1546105448520712,0.15736942488780428,0.11500968628068277,0.10589171075464351,0.09793723897463831,0.08923744366798177,0.08372791415421156,0.07832255684437156,0.07421332955360822,0.07046674977832681,0.06664730729404617,0.0635027514909348,0.06059156832160139,0.058099351133284675,0.05583531703429548,0.05372144149677201,0.05184876666615359,0.05009513606409584,0.048481662557757835,0.04700797264570907,0.04560795281714926,0.0443479649251622,0.043183065536281796,0.04211503363144832,0.04109582029065315,0.04018970476338971,0.03931441284470623,0.038487650503914984,0.03773748153149479,0.037063227016894955,0.036377089472500984,0.035802685849618064,0.035208494698534785,0.0346640708484985,0.034187537447170756,0.03376319789142893,0.03328152202169658,0.03289342560671888,0.03250007668695306,0.03226557127377164,0.031814197318938496,0.031565702385705885,0.03127904641162407,0.031067683993480463,0.03097350197471079,0.030775287002918192,0.03052989335453499,0.03039631855162458,0.030149078866967622,0.03004797229936192,0.030060433331269645,0.029861857415457584,0.029881347723689267,0.02996829498949225,0.029715399064999672,0.029770774402837645,0.02971539906499965,0.02996829498949225,0.029881347723689257,0.029861857415457587,0.030060433331269645,0.030047972299361916,0.030149078866967622,0.03039631855162458,0.03052989335453499,0.030775287002918192,0.03097350197471079,0.03106768399348046,0.031279046411624066,0.03156570238570587,0.03181419731893849,0.03226557127377164,0.03250007668695305,0.03289342560671889,0.033281522021696576,0.033763197891428946,0.034187537447170784,0.03466407084849851,0.0352084946985348,0.035802685849618064,0.03637708947250102,0.037063227016894955,0.037737481531494796,0.03848765050391499,0.03931441284470623,0.040189704763389685,0.041095820290653166,0.04211503363144832,0.043183065536281796,0.044347964925162214,0.04560795281714927,0.04700797264570905,0.048481662557757856,0.05009513606409583,0.05184876666615357,0.05372144149677201,0.055835317034295506,0.058099351133284675,0.06059156832160139,0.06350275149093478,0.06664730729404615,0.07046674977832681,0.07421332955360814,0.07832255684437156,0.08372791415421164,0.08923744366798178,0.09793723897463831,0.10589171075464351,0.11500968628068274,0.15736942488780423,0.1546105448520712,0.20026698128153966,0.2147684587395761,0.3245886089954198,0.4804187977462878,0.5509816423575055,0.6492392747375725,1.130475732926784,1.7299759040529188
C3;1.7619271113954742,2.270759172033251,1.0705684533709878,0.45319612394085756,0.3916511170814159,0.24580140202591874,0.30861735932802037,0.12101087857567819,0.10312165161434039,0.09592438316453658,0.07939518357212678,0.06777301564258167,0.05823967651391964,0.05329037582108764,0.04882546640244812,0.0453168927469398,0.04255307957745023,0.03999566615653894,0.03774134380436998,0.035837714262146596,0.034071292784148895,0.03257055181072458,0.03117445799906884,0.029859237692846374,0.028787699035584112,0.027711000114302255,0.026794510783352203,0.025898941431055356,0.02510152798277867,0.024376241861079527,0.02369271977006546,0.023062494553790204,0.022484321886187528,0.0219471352389276,0.02142752897990531,0.02096919988733174,0.020523897941024227,0.020111698490869266,0.01975327320262107,0.019392396705874806,0.019051529704252966,0.01876975225570098,0.018534617311430978,0.018245455421760884,0.01793527167006878,0.01767322703099235,0.01761008133137371,0.017400845489898346,0.01708881588549184,0.01701644901730648,0.016865190515332012,0.016682746412038364,0.016794338118730785,0.016462812956423295,0.016469673970669625,0.016360688504912096,0.01632218980339623,0.01626450219063281,0.016047356721626452,0.016095950688428062,0.015924918514312048,0.015853698530755203,0.016073037121935398,0.015645540321312768,0.015568875718390805,0.01564554032131276,0.01607303712193539,0.015853698530755213,0.015924918514312048,0.016095950688428062,0.01604735672162646,0.0162645021906328,0.01632218980339623,0.016360688504912103,0.016469673970669625,0.016462812956423312,0.01679433811873078,0.016682746412038353,0.016865190515332005,0.017016449017306482,0.01708881588549184,0.017400845489898342,0.017610081331373716,0.017673227030992347,0.01793527167006878,0.018245455421760884,0.018534617311430985,0.018769752255700968,0.019051529704252966,0.019392396705874802,0.01975327320262106,0.020111698490869273,0.020523897941024227,0.02096919988733174,0.021427528979905287,0.021947135238927613,0.022484321886187528,0.023062494553790218,0.023692719770065485,0.024376241861079527,0.02510152798277866,0.02589894143105536,0.026794510783352203,0.027711000114302244,0.028787699035584112,0.029859237692846374,0.03117445799906883,0.0325705518107246,0.034071292784148895,0.03583771426214659,0.03774134380436999,0.03999566615653892,0.04255307957745023,0.04531689274693982,0.048825466402448114,0.05329037582108765,0.05823967651391964,0.0677730156425817,0.07939518357212676,0.09592438316453661,0.10312165161434039,0.12101087857567822,0.3086173593280205,0.24580140202591874,0.3916511170814159,0.4531961239408577,1.0705684533709878,2.270759172033251
C4;1.2098258884473778,2.0700684343895155,1.065949656014994,0.4560905555822933,0.4789753565192392,0.3107945283441246,0.2172751544396281,0.1531151745270918,0.15189947981151444,0.12299142541882291,0.0921509473554742,0.07985989597270017,0.0708599338265405,0.06587469661183057,0.060299722791670014,0.05570113050979049,0.052390772647354575,0.04921968167828164,0.046329479411582455,0.04383349728315246,0.041703882918505464,0.03983960388091809,0.038202068387043375,0.03668749408516399,0.035344614429486054,0.03394887662900773,0.03279921165375087,0.03170925377016066,0.03078823903319732,0.029871240964291654,0.029043298116490625,0.028287019964988436,0.02755180653261237,0.026899978757674844,0.026284652300226446,0.02568858325556812,0.025176480426360396,0.02467587485993257,0.024222943769836892,0.023763878633761698,0.023401349627048075,0.022979498794097244,0.022666815403162694,0.022367450839215798,0.02208690096631155,0.021690656656288172,0.02149511960958481,0.02121579003294416,0.021155118494023697,0.02074794497517563,0.020837304383257083,0.02050903591020086,0.02041529933637181,0.020231872775625916,0.01999602480185421,0.01996053121631874,0.019841387272514766,0.01975612553817606,0.01973333993776121,0.019636148819698142,0.01976796319266408,0.019608041806927646,0.019617271081188725,0.019458012430700906,0.019622802734375,0.0194580124307009,0.01961727108118872,0.019608041806927635,0.019767963192664082,0.019636148819698142,0.019733339937761208,0.01975612553817606,0.019841387272514766,0.019960531216318734,0.01999602480185421,0.020231872775625916,0.020415299336371807,0.02050903591020086,0.02083730438325709,0.02074794497517562,0.021155118494023697,0.021215790032944163,0.021495119609584817,0.021690656656288172,0.022086900966311555,0.022367450839215812,0.0226668154031627,0.022979498794097233,0.023401349627048075,0.023763878633761712,0.02422294376983688,0.024675874859932573,0.0251764804263604,0.02568858325556812,0.026284652300226415,0.02689997875767484,0.02755180653261237,0.028287019964988447,0.029043298116490635,0.029871240964291636,0.03078823903319731,0.03170925377016066,0.032799211653750854,0.03394887662900774,0.035344614429486054,0.03668749408516399,0.03820206838704339,0.03983960388091812,0.04170388291850546,0.043833497283152445,0.04632947941158247,0.04921968167828159,0.052390772647354575,0.05570113050979054,0.060299722791669993,0.06587469661183057,0.0708599338265405,0.07985989597270014,0.09215094735547416,0.1229914254188229,0.15189947981151444,0.15311517452709178,0.21727515443962814,0.31079452834412463,0.4789753565192392,0.4560905555822933,1.065949656014994,2.070068434389516
C5;0.4156283674568966,1.674038580646446,1.8198477730643985,0.7530934407228026,0.3745887111483172,0.2465037259898822,0.181898108165394,0.14377834184500224,0.11168900049748628,0.12753138616923335,0.07052738652061444,0.05053952797548121,0.04903914646005137,0.04049811519342626,0.034990022557632804,0.03171946530381065,0.029552191583685085,0.027924942361108863,0.025856287691812942,0.024109274554636163,0.022944609968976282,0.02188393025094973,0.020866862419161348,0.019978584468484058,0.019162835491734576,0.018469577834781422,0.01779367861320163,0.017221287957493017,0.016655898337476417,0.016153559061942827,0.015667573843929385,0.01523280774533334,0.014848570152826259,0.014477673902949833,0.014146762978296935,0.013807550274059813,0.013536344135235473,0.013270426862931993,0.012989756857780208,0.012742656617976071,0.012540471826879692,0.012292357599241322,0.012147035013165379,0.01190212263233786,0.011816939732547533,0.011690590321004923,0.011529559371064597,0.011377667918763311,0.011302694557356573,0.011208728787850968,0.011080623251964242,0.011140249082540235,0.01097361925279786,0.010983444794995299,0.010825782903811094,0.010698061102100856,0.010725425568819991,0.01058302008405161,0.010646989629516749,0.01065561713239085,0.010470382769348353,0.010322471059569379,0.010433358451051415,0.010504816968938001,0.01039141073994253,0.010504816968938,0.010433358451051419,0.010322471059569373,0.010470382769348351,0.01065561713239086,0.010646989629516747,0.010583020084051611,0.010725425568819991,0.010698061102100852,0.01082578290381108,0.010983444794995295,0.01097361925279786,0.011140249082540238,0.011080623251964235,0.011208728787850971,0.011302694557356573,0.011377667918763318,0.011529559371064603,0.011690590321004914,0.011816939732547535,0.01190212263233786,0.012147035013165355,0.012292357599241336,0.012540471826879692,0.012742656617976068,0.012989756857780223,0.01327042686293199,0.013536344135235473,0.013807550274059813,0.014146762978296966,0.01447767390294981,0.014848570152826259,0.015232807745333332,0.015667573843929375,0.016153559061942817,0.016655898337476414,0.017221287957493017,0.017793678613201632,0.01846957783478143,0.019162835491734576,0.019978584468484054,0.02086686241916136,0.02188393025094971,0.022944609968976275,0.024109274554636174,0.025856287691812932,0.02792494236110889,0.029552191583685085,0.03171946530381065,0.03499002255763282,0.04049811519342626,0.04903914646005138,0.05053952797548121,0.0705273865206145,0.12753138616923335,0.11168900049748628,0.14377834184500224,0.18189810816539398,0.24650372598988216,0.3745887111483173,0.7530934407228026,1.8198477730643985,1.674038580646446
C6;0.3234028432561063,0.24306451795680403,2.4876030057855405,0.13847142390689793,0.860142727119026,0.08558618428731204,0.15421877829283337,0.04792452918774788,0.0831470256331907,0.0393041079679867,0.0797066172850097,0.0428393938094628,0.02785144056180245,0.02579038143012243,0.01799411776337415,0.015973000946718583,0.0138472160764695,0.01471238996770233,0.01244213322362752,0.013157046794746607,0.010817850618977257,0.010046442565541037,0.009611597817498615,0.00920255103587055,0.008811262400158398,0.008501016797315995,0.008287694596112507,0.007915008230113794,0.007697019814779027,0.007464497262792725,0.007277410088668757,0.007049565657605804,0.006872944023274375,0.006702249780685597,0.006544970280236573,0.006395504729710451,0.006261757357885407,0.006132652448012189,0.006025365038699561,0.0058937932198298605,0.005830682238776797,0.0057025398105800705,0.005640375789715381,0.005582465591306814,0.005461974107331857,0.005385507176528239,0.005353843008457983,0.005435171537260398,0.005404070485001302,0.005266979310556949,0.005356016770295768,0.005191740706871313,0.005133767767675076,0.005074252856744066,0.0052200061151231264,0.005116823996662856,0.005171977420995753,0.004940980214111901,0.004984343621610915,0.005165911191851505,0.005247369465186922,0.005227685939713656,0.005295410218749303,0.005078212492388822,0.0048877233746408046,0.005078212492388822,0.0052954102187493315,0.005227685939713657,0.005247369465186919,0.005165911191851505,0.004984343621610915,0.004940980214111904,0.005171977420995753,0.005116823996662857,0.005220006115123114,0.005074252856744064,0.0051337677676750754,0.0051917407068713065,0.00535601677029577,0.005266979310556951,0.005404070485001302,0.005435171537260397,0.005353843008457979,0.005385507176528241,0.0054619741073318575,0.005582465591306813,0.005640375789715364,0.005702539810580071,0.005830682238776797,0.005893793219829863,0.0060253650386995665,0.006132652448012188,0.006261757357885411,0.006395504729710453,0.006544970280236606,0.006702249780685597,0.006872944023274375,0.007049565657605808,0.0072774100886687405,0.007464497262792724,0.007697019814779026,0.007915008230113797,0.008287694596112519,0.008501016797315993,0.008811262400158398,0.00920255103587055,0.009611597817498615,0.010046442565541039,0.010817850618977259,0.013157046794746607,0.012442133223627501,0.014712389967702322,0.0138472160764695,0.015973000946718587,0.01799411776337417,0.025790381430122432,0.027851440561802446,0.0428393938094628,0.07970661728500975,0.0393041079679867,0.0831470256331907,0.04792452918774788,0.15421877829283334,0.08558618428731206,0.860142727119026,0.13847142390689793,2.4876030057855405,0.24306451795680403
C7;0.44918437387751436,0.34314269048320434,0.20580687526044508,0.2551461990805736,1.0069824624465105,0.17618012892747717,0.09478577315473478,0.09307176383096019,0.15263752461268212,0.057618533230103006,0.04472245322907606,0.0394458013923444,0.03291457744663587,0.029268174292784048,0.027170599183652104,0.025624313294852374,0.024097958177264584,0.021193548384585724,0.019905210096476195,0.018986452741558465,0.018602773410768412,0.01722325217446696,0.0164232594822486,0.015731381588180302,0.015181508399341825,0.014515154378625285,0.01396318032373743,0.013524211153306822,0.013060000054249066,0.01272891488992589,0.012317825206496867,0.011971043131464043,0.011659963219215292,0.011355614627528834,0.011080507855248996,0.01083423124009845,0.010608790625108227,0.010398908765621207,0.010187243391031678,0.010035408778977423,0.009872222973688971,0.009712340018806173,0.009547532712102416,0.009404757275367487,0.009254045766371588,0.00920299215532972,0.0090527681300838,0.008867332351308274,0.008842826940017076,0.008707182262746038,0.008626024103346001,0.008807000853529708,0.008660159702565395,0.008599991851025198,0.008613841931770585,0.008652193762324093,0.00847859410022664,0.008691914029944696,0.008612125303933906,0.008357992914667076,0.00852948436777507,0.008399093372103915,0.008506563889490634,0.008484700308718398,0.008344979121767241,0.008484700308718398,0.008506563889490639,0.008399093372103913,0.008529484367775078,0.008357992914667078,0.008612125303933908,0.008691914029944696,0.00847859410022664,0.008652193762324092,0.008613841931770587,0.008599991851025203,0.00866015970256539,0.008807000853529706,0.008626024103346001,0.008707182262746038,0.008842826940017076,0.008867332351308276,0.009052768130083804,0.00920299215532972,0.009254045766371585,0.00940475727536749,0.00954753271210242,0.009712340018806173,0.009872222973688971,0.010035408778977423,0.010187243391031676,0.010398908765621205,0.010608790625108224,0.010834231240098444,0.011080507855249,0.011355614627528836,0.011659963219215292,0.011971043131464047,0.012317825206496867,0.012728914889925889,0.013060000054249062,0.013524211153306822,0.01396318032373743,0.014515154378625285,0.015181508399341825,0.01573138158818031,0.0164232594822486,0.017223252174466956,0.01860277341076839,0.018986452741558472,0.01990521009647619,0.021193548384585714,0.024097958177264584,0.025624313294852378,0.027170599183652104,0.02926817429278404,0.03291457744663586,0.03944580139234441,0.04472245322907606,0.057618533230103006,0.15263752461268212,0.09307176383096019,0.0947857731547348,0.17618012892747717,1.0069824624465105,0.2551461990805737,0.20580687526044508,0.34314269048320434
D3;1.6708051308818248,2.5506110688402464,0.8834803510829942,0.5275826312881375,0.35699341027957987,0.5686513056846729,0.22168069871953033,0.1955019202403248,0.1754876505083056,0.1217317870792078,0.11324985209538688,0.09575523278744279,0.08568972451340351,0.08098644966764308,0.07406187010019616,0.06899546421103085,0.06434628073731083,0.06067791645633026,0.0573839443046591,0.054382499371646235,0.05172979775008966,0.04948696349433335,0.04739776868327258,0.0454951038138935,0.04376426196794216,0.04222976272578759,0.040804348722166685,0.03951248412601189,0.03828392596097656,0.0371629174447827,0.03613508011330598,0.03519039599380935,0.03430646117107342,0.03348842157913292,0.03272216630595565,0.03201908076015357,0.03133908641194206,0.030739768211195184,0.030173843276127828,0.02961857005373115,0.02914434422971897,0.028668164572996258,0.028199419264130623,0.027798705281221494,0.02745491314969337,0.02711443815836079,0.026844524279444396,0.02653386087721982,0.02617312829519795,0.025944028949555577,0.025726210106652873,0.025626629858172257,0.02537555024841883,0.0250610017843401,0.024981356182690803,0.024798151136962272,0.02483382911572288,0.024620250462867865,0.02451369507951828,0.024411576871823534,0.024585976640378242,0.024107649817029567,0.02442033727488562,0.02421744540408199,0.024259019172054596,0.024217445404081987,0.02442033727488564,0.02410764981702957,0.024585976640378242,0.024411576871823534,0.024513695079518283,0.024620250462867855,0.02483382911572288,0.024798151136962286,0.024981356182690803,0.025061001784340092,0.025375550248418827,0.025626629858172253,0.025726210106652873,0.025944028949555567,0.02617312829519795,0.026533860877219827,0.026844524279444407,0.027114438158360784,0.027454913149693384,0.027798705281221508,0.028199419264130627,0.02866816457299626,0.02914434422971897,0.029618570053731152,0.030173843276127828,0.030739768211195194,0.03133908641194208,0.03201908076015358,0.03272216630595563,0.03348842157913294,0.03430646117107342,0.035190395993809354,0.03613508011330598,0.03716291744478268,0.03828392596097655,0.039512484126011896,0.04080434872216667,0.04222976272578757,0.04376426196794216,0.04549510381389352,0.04739776868327257,0.04948696349433336,0.051729797750089644,0.05438249937164622,0.0573839443046591,0.060677916456330167,0.06434628073731083,0.06899546421103094,0.07406187010019613,0.08098644966764308,0.08568972451340351,0.09575523278744273,0.11324985209538688,0.1217317870792078,0.1754876505083056,0.1955019202403248,0.22168069871953036,0.5686513056846728,0.35699341027957987,0.5275826312881376,0.8834803510829942,2.5506110688402464
